Fonte,Texto,Label
Sócrates.pdf," coisas são inacreditáveis. Porque este homem, cidadãos atenienses, me parece a própria arrogância e imprudência, e certamente escreveu essa acusação por medo, intemperança e leviandade juvenil. De fato ele, para mim, se assemelha a alguém que proponha um enigma e diga, interrogando-se a si mesmo: Perceberá Sócrates, o sábio, que eu estou",0
Sócrates.pdf,"zombando dele e me contradigo, ou conseguirei enganá-lo e aos outros que me ouvem? E, ao contrário, me parece que, no ato da acusação, se contradiz de propósito, como se dissesse: Sócrates comete crime, não acreditando nos deuses, mas acreditando nos deuses. E isso, na verdade é fazer zombaria.] XIV - Considerai, pois, comigo, ó cidadãos, de que modo me parece que ele diz isso. Responde-nos tu, Me",0
Sócrates.pdf,"ce que ele diz isso. Responde-nos tu, Meleto, e vós, como pedi a princípio, não façais rumor contra mim, se conduzo o raciocínio desse modo. Existem entre os homens, Meleto, os que acreditam que há coisas humanas, que não há homens? Que responda ele, ó juízes, sem resmungar ora uma coisa ora outra. Há os que acreditam que não há cavalos, e coisas que tenham relação com os cavalos sim? Ou acreditam",0
Sócrates.pdf,"relação com os cavalos sim? Ou acreditam que não há flautistas, e coisas relativas à flauta sim? Não há? Ótimo homem, se não queres responder, digo-o eu, aqui, a ti e aos outros presentes. Mas, ao menos, responde a isto: Há quem acredite que há coisas demoníacas, e demônios não? - Não há. -Oh! como estou contente que tenhas respondido de má vontade, constrangido por outros! Tu dizes. pois, que eu ",0
Sócrates.pdf,"gido por outros! Tu dizes. pois, que eu creio e ensino coisas demoníacas, sejam novas, sejam velhas; portanto, segundo o teu raciocínio, eu creio que há coisas demoníacas e o juraste na tua acusação. Ora, se creio que há coisas demoníacas, certo é absolutamente necessário que eu creia também na existência dos demônios. Não é assim? Assim é: estou certo de que o admites, porque não respondes. E não",0
Sócrates.pdf,"e o admites, porque não respondes. E não temo em apreço os demônios como deuses ou filho de deuses? Sim, ou não? - Sim, é certo. - Se, pois, creio na existência dos demônios, como dizes, se os demônios são uma espécie de deuses, isso seria propor que não acredito nos deuses, e depois, que, ao contrário, creio nos deuses, porque ao menos creio na existência dos demônios. Se, por outra parte, os dem",0
Sócrates.pdf,"os demônios. Se, por outra parte, os demônios são filhos bastardos dos deuses com as ninfas, ou outras mulheres, das quais somente se dizem nascidos, quem jamais poderia ter a certeza de que são filhos dos deuses se não existem deuses? Seria de fato d o mesmo modo absurdo que alguém acreditasse nas mulas,",0
Sócrates.pdf,"filas de cavalos e das jumentas, e acreditassem não existirem cavalos e asnos. Mas, Meleto, tua acusação foi feita para me pôr à prova, ou também por não saber a verdadeira culpa que me pudesses atribuir: por que, pois, te arriscas a persuadir um homem, mesmo de mente restrita, de que pode a mesma pessoa acreditar na existência das coisas demoníacas e divinas, e, de outro lado, essa pessoa não adm",0
Sócrates.pdf,"s, e, de outro lado, essa pessoa não admitir demônios, nem deuses, nem heróis? Isso não é possível. XV Em realidade, cidadãos atenienses, para demonstrar que não sou réu, segundo a acusação de Meleto, não me parece ser necessária longa defesa, mas isso basta. Aquilo, pois, que eu dizia no princípio, que há muito ódio contra mim, e muito acumulado, bem sabeis que é verdade. E isso é o que me vai pe",0
Sócrates.pdf," que é verdade. E isso é o que me vai perder, se eu me perder ... e não Meleto, ou Anito, mas, a calúnia e a insídia do povo: pela mesma razão se perderam muitos outros homens virtuosos, e outros ainda, creio, serão perdidos; não há perigo que a série se feche comigo. Mas talvez pudesse alguém dizer: Não te envergonhas, Sócrates, de te aplicardes a tais ocupações, pelas quais agora está arriscado ",0
Sócrates.pdf,"ações, pelas quais agora está arriscado a morrer? A isso, porei justo raciocínio, e é o seguinte: não estás falando bem, meu caro, se acreditas que um homem, de qualquer utilidade, por menor que seja, deve fazer caso dos riscos de viver ou morrer, e , ao contrário, só deve considerar uma coisa: quando fizer o que quer que seja, deve considerar se faz coisa justa ou injusta, se está agindo como hom",0
Sócrates.pdf,"usta ou injusta, se está agindo como homem virtuoso ou desonesto. Porquanto, segundo a tua opinião, seriam desprezíveis todos aqueles semi-deuses que morreram em Tróia. E, com eles, o filho de Tétis, o qual, para não sobreviver à vergonha, desprezou de tal modo o perigo que, desejoso de matar Heitor, não deu ouvido à predição de sua mãe, que era uma deusa, e a qual lhe deve ter dito mais ou menos ",0
Sócrates.pdf," a qual lhe deve ter dito mais ou menos isto: -Filho, se vingares a morte de teu amigo Pátroclo e matares Heitor, tu mesmo morrerás, porque, imediatamente depois de Heitor, o teu destino estará terminado. - Ouviu tais palavras, não fez nenhum caso da morte e dos perigos, e, temendo",0
Sócrates.pdf,"muito mais o viver ignóbil e não vingar os amigos, disse: Morra eu imediatamente depois de ter punido o culpado, para que não permaneça aqui como objeto de riso, junto das minhas naus recurvas inútil fardo da terra. Crês que tenha feito caso dos perigos e da morte? Porque em verdade assim é, cidadãos atenienses: onde quer que alguém tenha colocado, reputando o melhor posto, ou se for ali colocado ",0
Sócrates.pdf," o melhor posto, ou se for ali colocado pelo comandante, tem necessidade, a meu ver, de ir firme ao encontro dos perigos, sem se importar com a morte ou com coisa alguma, a não ser com as torpezas. XVI Gravíssimo erro deveria considerar, cidadãos atenienses, quando os comandantes, por vós eleitos para me dirigirem, me assinalaram um posto em Potidéia, em Anfípolo, em Délio, não ter ficado eu onde ",0
Sócrates.pdf,"ípolo, em Délio, não ter ficado eu onde me colocaram como qualquer outro e correndo perigo de morte. Quando, pois, o deus me ordenava, como penso e estou convencido, que eu devia viver filosofando e examinando a mim mesmo e aos outros, então eu, se temendo a morte ou qualquer outra coisa, tivesse abandonado o meu posto, isso seria deveram intolerável. Nesse caso, com razão, alguém poderia conduzir",0
Sócrates.pdf,"caso, com razão, alguém poderia conduzir-me ao tribunal, e acusar-me de não acreditar na existência dos deuses, desobedecendo ao oráculo, e temendo a morte, e reputando-me sábio sem o ser. Pois que, ó cidadãos, o temer a morte não é outra coisa que parecer ter sabedoria, não tendo. É de fato parecer saber o que não se sabe. Ninguém sabe, na verdade, se por acaso a morte não é o maior de todos os b",0
Sócrates.pdf,"caso a morte não é o maior de todos os bens para o homem, e entretanto todos a temem, como se soubessem, com certeza, que é o maior dos males. E o que é senão ignorância, de todas a mais reprovável, acreditar saber aquilo que não se sabe? Eu, por mim, ó cidadãos, talvez nisso seja diferente da maior parte dos homens, eu diria isto: não sabendo bastante das coisas do Hades, delas não fugirei. Mas f",0
Sócrates.pdf,"oisas do Hades, delas não fugirei. Mas fazer injustiça, desobedecer a quem é melhor e sabe mais do que nós, seja deus, seja homem. isso é que é mal e vergonha. Não temerei nem fugirei das coisas que não sei se, por acaso, são boas ou más. Anito disse que, ou não se devia, desde o princípio, trazer-me aqui, ou, uma vez que me trouxeram não é possível deixarem de me condenar à morte, afirmando que, ",0
Sócrates.pdf," de me condenar à morte, afirmando que, se eu me salvasse, imediatamente os vossos filhos, seguindo os ensinamentos de",0
Sócrates.pdf,"Sócrates, estariam de fato corrompidos. Mas, se me absolvêsseis, não cedendo a Anito, se me dissésseis: Sócrates, agora não damos crédito a Anito, mas te absolveremos, contando que não te ocupes mais dessas tais pesquisas e de filosofar, porque, se fores apanhado ainda a fazer isso, morrerás; se, pois, me absolvêsseis sob tal condição, eu vos diria: - Cidadãos atenienses, eu vos respeito e vos amo",0
Sócrates.pdf,"os atenienses, eu vos respeito e vos amo, mas obedecerei aos deuses em vez de obedecer a vós, e enquanto eu respirar e estiver na posse de minhas faculdades, não deixarei de filosofar e de vos exortar ou de instruir cada um, quem quer que seja que vier à minha presença, dizendo-lhe, como é meu costume: - Ótimo homem, tu que és cidadão de Atenas, da cidade maior e mais famosa pelo saber e pelo pode",0
Sócrates.pdf,"ior e mais famosa pelo saber e pelo poder, não te envergonhas de fazer caso das riquezas, para guardares quanto mais puderes e da glória e das honrarias, e, depois, não fazer caso e nada te importares de sabedoria, da verdade e da alma, para tê-la cada vez melhor? E, se algum de vós protestar e prometer cuidar , não o deixarei já, nem irei embora, mas o interrogarei e o examinarei e o convencerei,",0
Sócrates.pdf,"rrogarei e o examinarei e o convencerei, e, em qualquer momento que pareça que não possui virtude, convencido de que a possuo, o reprovarei, porque faz pouquíssimo caso das coisas de grandíssima importância e grande caso das parvoíces. E isso o farei com quem quer que seja que me apareça, seja jovem ou velho, forasteiro ou cidadão, tanto mais com os cidadãos quanto mais me sejam vizinhos por nasci",0
Sócrates.pdf," quanto mais me sejam vizinhos por nascimento. Isso justamente é o que me manda o deus, e vós o sabeis, e creio que nenhum bem maior tendes na cidade, maior que este meu serviço do deus. Por toda parte eu vou persuadindo a todos, jovens e velhos, a não se preocuparem exclusivamente, e nem tão ardentemente, com o corpo e com as riquezas, como devem preocupar-se com a alma, para que ela seja quanto ",0
Sócrates.pdf,"se com a alma, para que ela seja quanto possível melhor, e vou dizendo que a virtude não nasce da riqueza, mas da virtude vem, aos homens, as riquezas e todos os outros bens, tanto públicos como privados. Se, falando assim, eu corrompo os jovens, tais raciocínios são prejudiciais; mas se alguém disser que digo outras coisas que não essas, não diz a verdade. Por isso vos direi, cidadãos atenienses,",0
Sócrates.pdf,"Por isso vos direi, cidadãos atenienses, que",0
Sócrates.pdf,"secundado Anito ou não, absolvendo-me ou não, não farei outra coisa, nem que tenha de morrer muitas vezes. VII Não façais rumor, cidadãos atenienses, mas perseverai no que vos estou dizendo, isto é, não vocifereis pelas coisas que vos digo, mas ouvi-me; pois escutando-me, penso que tirareis proveito. Aqui estou para vos dizer algumas outras coisas, e talvez, por isso, levantareis a voz, mas não o ",0
Sócrates.pdf," por isso, levantareis a voz, mas não o deveis fazer. Sabei-o bem: se me condenais a morrer, a mim que sou tal como eu digo, não causareis maior dano a mim que vós mesmos. E, de fato, nem Meleto, nem Anito me poderiam fazer mal em coisa em alguma: isso jamais seria possível, pois que não pode acontecer que um homem melhor receba dano de um pior. É possível que me mandem matar, ou me exilem, ou me ",0
Sócrates.pdf,"ue me mandem matar, ou me exilem, ou me tolham os direitos civis; mas provavelmente, eles ou quaisquer outros reputam tais coisas como grandes males, ao passo que eu não considero assim, e, ao contrário considero muito maior mal fazer o que agora eles estão fazendo, procurando matar injustamente um homem. Ora, pois, cidadãos atenienses, estou bem longe de me defender por amor a mim mesmo, como alg",0
Sócrates.pdf," defender por amor a mim mesmo, como alguém poderia supor, mas por amor a vós, para que, condenando-me, não tenhais de cometer o erro de repelir o dom de mim que vos fez o deus. Pois que, se me mandares matar, não encontrareis facilmente outro igual, que (pode parecer ridículo dizê-lo) tenha sido adaptado pelo deus à cidade, do mesmo modo com a um cavalo grande e de pura raça, mas um pouco lerdo p",0
Sócrates.pdf,"nde e de pura raça, mas um pouco lerdo pela sua gordura, é aplicada a necessária esporada para sacudi-lo. assim justamente me parece que o deus me aplicou à cidade, de maneira que, despertando cada um de vós e persuadindo-vos e desaprovando-vos, não deixo de vos esporar os flancos, por toda a parte, durante todo o dia. E outro parecido, não tereis tão facilmente, cidadãos. Mas, se me ouvísseis me ",0
Sócrates.pdf,"ente, cidadãos. Mas, se me ouvísseis me pouparíeis. É possível que vós irritados como aqueles que são despertados quando no melhor do dono, repelindo-me para condescender com Anito, levianamente me condeneis à morte, para dormirdes o resto da vida, se, entretanto, o deus, pensando em vós, não vos mandar algum outro.",0
Sócrates.pdf,"Que eu seja um homem cuja qualidade é a de ser um dom feito pelo deus à cidade podereis deduzir do seguinte: não é, na verdade, do homem, eu ter descuidado das minhas coisas, resignando-me por tantos anos a me descuidar dos negócios domésticos para acudir sempre aos vossos, aproximando-me sempre de cada um de vós em particular como um pai ou irmão mais velho, persuadindo-vos a vos preocupardes com",0
Sócrates.pdf,", persuadindo-vos a vos preocupardes com a virtude? Se, em verdade, disto eu obtivesse qualquer coisa e recebesse compensação de tais advertências, teria uma razão. Mas agora vós mesmos vedes que os acusadores, tendo acusado a mim, com tanta imprudência, de tantas outras coisas, não foram capazes de apresentar uma testemunha de que eu tenha contratado ou pedido alguma recompensa. Pois bem; apresen",0
Sócrates.pdf,"ido alguma recompensa. Pois bem; apresento um testemunho suficiente do que digo: a minha pobreza. XVIII Mas, poderia talvez parecer estranho que eu, andando daqui para lá, me cansasse dando em particular esses conselhos, e depois, em público, não ousasse, subindo diante do vosso povo aconselhar a cidade. A causa disso é a que em várias circunstâncias, eu vos disse muitas vezes: a mim me acontece q",0
Sócrates.pdf," disse muitas vezes: a mim me acontece qualquer coisa de divino e demoníaco; isso justamente Meleto escreveu também no ato da acusação, zombando de mim mim. E tal fato começou comigo em criança. Ouço uma voz, e toda vez que isso acontece ela me desvia do que estou a pique de fazer, mas nunca me leva à ação. Ora, é isso que me impede de me ocupar dos negócios do Estado. E até me parece que muito a ",0
Sócrates.pdf," do Estado. E até me parece que muito a propósito mo impede, porquanto, sabei-o bem, cidadãos atenienses, se eu, há muito tempo, tivesse empreendido ocupar-me com os negócios do Estado há muito tempo já estaria morto, e não teria sido útil em nada, nem a vós, nem a mim mesmo. E não vos encolerizeis comigo, porque digo a verdade; não há nenhum homem que se salve, se quer opor-se, com franqueza, a v",0
Sócrates.pdf,"lve, se quer opor-se, com franqueza, a vós ou a qualquer outro povo, e impedir que muitos atos contrários à justiça e às leis se pratique na cidade. E não há outro caminho: quem combate verdadeiramente pelo que é justo, se quer ser salvo por algum tempo, deve viver a vida privada, nunca meter-se nos negócios públicos.",0
Sócrates.pdf,"Disso vos poderei dar grandes provas, não palavras, mas o que prezei: fatos. Ouvi, pois, de minha boca, o que me aconteceu, para que não saibais que não há ninguém a quem eu tenha feito concessões com desprezo da justiça e por medo da morte; e que, ao mesmo tempo, por essa recusa de toda concessão deverei morrer. Dir-vos-ei talvez coisas comuns e pedantescas, mas verdadeiras. De fato, cidadãos ate",0
Sócrates.pdf,", mas verdadeiras. De fato, cidadãos atenienses, não tenho mais nenhum cargo público na cidade, mas fui senador, e e, à nossa Antiquóida coube por sorte a Pritânia, quando quisestes que aqueles dez estrategistas, que não haviam recolhidos os mortos e os náufragos da batalha naval, fossem julgados coletivamente, contra a lei, no que todos vós conviestes. Então somente eu, dos pritanos, me opus a vó",0
Sócrates.pdf,"o somente eu, dos pritanos, me opus a vós, não querendo agir em oposição à lei ,e votei contra. E, embora os oradores estivessem prontos a me acusar e me prender, e vós os encorajásseis vociferando, mesmo assim, achei que me convinha mais correr perigo com a lei e com o que era justo, do que, por medo do cárcere e da morte, estar convosco, vós que deliberáveis o injusto. Isso acontecia quando a ci",0
Sócrates.pdf,"is o injusto. Isso acontecia quando a cidade era ainda governada pela democracia. Quando veio a oligarquia, os Trinta, novamente tendo-me chamado, em quinto lugar, ao Tolo, orderam-me que fosse à Salamina buscar o Leão Salamínio, para que fosse morte. Muitos fatos desse gênero tinham sido ordenados a muitos outros, com o fim de cobrir de infâmia quanto pudessem. Também naquele momento, não com pal",0
Sócrates.pdf,"sem. Também naquele momento, não com palavras mas com fatos, demonstrei de novo que a morte não me importava, ou me importava menos que um figo, eu diria se não fosse indelicado dizê-lo. Mas não fazer nada de injusto e de ímpio isso sim, me importa acima de tudo. Pois aquele governo, embora tão violento, não me intimidou, para que fizesse alguma injustiça; mas quando saímos de tolo, os outros quat",0
Sócrates.pdf,"as quando saímos de tolo, os outros quatro foram à Salaminas e trouxeram Leão, e eu, ao contrário, afastei-me deles e fui para casa. Naquela ocasião, eu teria sido morto, se o governo não fosse derrubado pouco depois. E disso tendes testemunhas em grande número XIX Ora, julgais que eu teria vivido tantos anos, se me tivesse aplicado aos negócios públicos, e procedendo como homem de bem, tivesse de",0
Sócrates.pdf,"procedendo como homem de bem, tivesse defendido as coisas justas, e, como deve ser, tivesse dado a isso maior",0
Sócrates.pdf,"importância? Muito longe disso, cidadãos atenienses; na verdade, também nenhum outro se teria salvo! Eu, porém, durante toda a minha vida, se fiz alguma c oisa, em público ou em particular, vos apareço sempre o mesmo, não tendo jamais concedido coisa alguma contra a justiça nem aos outros nem a algum daqueles que meus caluniadores chamam de meus discípulos. Mas nunca fui mestre de ninguém: de, poi",0
Sócrates.pdf,"Mas nunca fui mestre de ninguém: de, pois, alguém mostrou desejoso da minha presença quando eu falava, e acudiam à minha procura jovens e velhos, nunca me recusei a ninguém. Nunca, ao menos, falei de dinheiro; mas igualmente me presto a me interrogar os ricos e os pobres, quando alguém, respondendo, quer ouvir o que digo. e se algum deles se torna melhor, ou não se torna não posso ser responsável,",0
Sócrates.pdf," não se torna não posso ser responsável, pois que não prometi, nem dei, nesse sentido, nenhum ensinamento. E, se alguém afirmar que aprendeu ou ouviu de mim, em particular, qualquer coisa de diverso do que disse a todos os outros, sabei bem que não diz a verdade. XX Entretanto, como pode acontecer que alguns se comprazam em passar muito tempo comigo? Já ouvistes, cidadãos atenienses, eu já vos dis",0
Sócrates.pdf,"stes, cidadãos atenienses, eu já vos disse toda a verdade: é porque tomam gosto em ouvir examinar aqueles que acreditam ser sábio e não o são; não é de fato coisa desagradável. E, como disse, foi o deus que me ordenou a fazê-lo, com oráculos, com sonhos, e com outros meios, pelos quais algumas vezes a divina a vontade ordena a um homem que faça o que quer que seja. Tudo isso, cidadãos atenienses, ",0
Sócrates.pdf,"e seja. Tudo isso, cidadãos atenienses, é verdade e fácil de provar. Com efeito, suponhamos que, entre os jovens, há alguns que estou corrompendo e outros que já corrompi: seria aparentemente inevitável que alguns destes, quando tiveram mais idade, compreendessem que eu lhes tinha alguma vez aconselhado uma ação má - e hoje deveriam estar aqui para me acusar e vingar-se de mim. Suponhamos ainda, q",0
Sócrates.pdf," e vingar-se de mim. Suponhamos ainda, que eles não teriam querido vir pessoalmente: mesmo assim, alguns de seus parentes, pais, irmãos ou pessoas de família, se algum dia receberam danos de minha parte, agora deveriam recordar e tirar vingança. Mas eis que vejo aqui presentes muitos desses: primeiro Críton, meu coevo e do mesmo demos, pai de Critóbulo; depois Lisânias Sfécio, pai de Epígenes, alé",0
Sócrates.pdf,"is Lisânias Sfécio, pai de Epígenes, além destes outros cujos irmãos estiveram comigo na",0
Sócrates.pdf,"intimidade: Nicostrato, filho de Teozóides e irmão de Teodoto (e Teodoto, que já é falecido, não poderia impedir Nicostrato de falar contra mim). E há ainda, Paralo de Demócodo, irmão de Teageto, do qual é irmão Platão, e Aiantádoro, de que é irmão Apolodoro. E muitos outros eu poderia citar, alguns dos quais especialmente deveriam ter sido apresentados por meleto como testemunhas, no seu discurso",0
Sócrates.pdf,"meleto como testemunhas, no seu discurso. Mas, se agora se esquivam, aos presentes aqui eu lhes permito dizerem se há qualquer coisa dessa natureza. Mas vós, ó juízes, sois de parecer contrário, achareis que todos estão prontos a me ajudar; mas incorruptíveis homens já de idade avançada, parentes daqueles, que razão teriam para me ajudar senão aquela, reta e justa, convencidos de que Meleto mente ",0
Sócrates.pdf," justa, convencidos de que Meleto mente e que eu digo a verdade? XXI Assim seja, ó cidadãos: é mais ou menos isso que eu poderei dizer em minha defesa ou qualquer coisa semelhante. Provavelmente, porém, algum de vós poderá ficar encolerizado, recordando-se de si mesmo. Se sustentou uma contenda embora em menor proporções do que essa minha, pediu e suplicou aos juízes, com muitas lágrimas, trazendo",0
Sócrates.pdf,"os juízes, com muitas lágrimas, trazendo aqui os filhos, e muitos outros parentes e amigos, a fim de mover a piedade ao seu favor. Eu não farei certamente nada disso, embora vá ao encontro, como se pode acreditar, do extremo perigo. É possível que qualquer um, considerando isso, pudesse irritar-se contra mim, e, encolerizado por isso mesmo, desse o voto com ira. Se, de fato, algum de vós está em e",0
Sócrates.pdf,"ira. Se, de fato, algum de vós está em está em tal estado de alma, a mim me parece que poderei dizer-lhe o seguinte: Também eu, meu caro, tenho uma família, e bem posso, como em Homero, dizer que não nasci: ""de um carvalho nem de um rochedo"", pois eu também tenho parentes e filhinhos, ó cidadãos atenienses: três, um já jovenzinho e duas meninas; mas contudo, não farei vir aqui nenhum deles para vo",0
Sócrates.pdf," não farei vir aqui nenhum deles para vos rogar a minha absolvição. Porque razão não farei nada disso? Não é por soberbia, ó atenienses, nem por desprezo que eu tenha por vós, mas que eu seja corajoso ao menos defronte a morte, isto é outra coisa. Tratando-se de honra, não me parece belo, nem para mim nem para vós, pata toda cidade, que eu faça tal, na idade em que estou, e com este nome de sábio ",0
Sócrates.pdf," em que estou, e com este nome de sábio que me dão, seja ele merecido ou não. O fato é que me foi criada a fama de ser este",0
Sócrates.pdf,"Sócrates em quem há alguma coisa pela qual se tona superior à maioria dos homens. Ora, se aqueles que entre nós, tem a reputação de ser superiores aos demais, pela sabedoria, pela coragem, ou por qualquer outro mérito procedessem de tal modo, seria bem feito. Freqüentemente já notei essa atitude, quando são elas julgadas, em pessoas que, malgrado a reputação de homens de valor que tem, se entregam",0
Sócrates.pdf," de homens de valor que tem, se entregam a extraordinárias manifestações, inspiradas pela idéia de que será coisa terrível ter de morrer: como se, no caso em que vós não o mandásseis à morte, devessem eles ser imortais. São esses homens que, a meu ver, cobrem a cidade de vergonha, e que poderiam suscitar entre os estrangeiros a convicção de aqueles que os próprios atenienses escolheram, de preferê",0
Sócrates.pdf,"óprios atenienses escolheram, de preferência, para serem os seus magistrados e para as demais dignidades, não se diferenciem das mulheres! É um procedimento, atenienses, que não deverá ser o vosso, quando possuirdes reputação em qualquer gênero de valor que seja; e que não deveis permitir seja o meu, caso eu tenha alguma reputação, pois o que deveis fazer é justamente que se compreenda isto: que a",0
Sócrates.pdf,"justamente que se compreenda isto: que aquele que se apresenta no tribunal representando estes dramas lamentáveis será mais certamente condenado por vós do que o que permanece tranqüilo. XXII Mas mesmo não fazendo caso da reputação, ó cidadãos, não me parece também justo suplicar aos juízes e evitar a condenação com rogos, mas iluminá-los e persuadi-los. Que o juiz não ceda já por isso, não dispen",0
Sócrates.pdf," o juiz não ceda já por isso, não dispense sentença a favor, mas a pronuncie retamente e jure condescender com quem lhe agrada, mas proceder segundo as leis. Por isso, nem nós devemos habituar-vos a proceder contra o vosso juramento, nem vós deveis permitir que nos habituemos a fazê-lo. Não espereis, cidadãos atenienses, que eu seja constrangido a fazer, diante de vós, coisas tais que não consider",0
Sócrates.pdf,"nte de vós, coisas tais que não considero nem belas, nem justas, nem santas, especialmente agora, por Zeus, que sou acusado de impiedade por Meleto. É evidente que, se com todo vosso juramento, eu vos persuadisse e com palavras vos forçasse, eu vos ensinaria a considerar que não existem deuses, e assim, enquanto me defendo, em realidade me acusaria, só pelo fato de não crer nos deuses.",0
Sócrates.pdf,fato de não crer nos deuses.,0
Sócrates.pdf,"Mas a coisa está bem longe de ser assim; porquanto, cidadãos atenienses, creio neles, como nenhum dos meus acusadores, e encarrego a vós e ao deus de julgar a mim, do modo que puder ser o melhor para mim e para vós. Segunda Parte - Sócrates é condenado e sugere sua sentença XXIII A minha impassibilidade, cidadãos atenienses. diante da minha condenação, entre muitas razões, deriva também desta: eu ",0
Sócrates.pdf," muitas razões, deriva também desta: eu contava com isto, e até, antes me espanto do número dos dois partidos. Por mim, não acreditava que a diferença fosse assim de tão poucos, mas de muitos, pois, se somente trinta fossem da outra parte, eu estaria salvo (nota: dos 501 juízes, 280 a favor e 220 contra). De Meleto, ao contrário, estou livre, me parece ainda, e isso é evidente a todos: se Anito e ",0
Sócrates.pdf,", e isso é evidente a todos: se Anito e Licon não viessem aqui acusar-me Meleto teria sido multado em mil dracmas, não tendo obtido o quinto dos votos. XXIV Eles pedem, pois, para mim, a pena de morte. Pois bem, atenienses, que contraproposta vos farei eu? A que mereço, não é assim? Qual, pois? Que pena ou multa mereço eu, que em toda a vida não repousei um momento, mas descuidando daquilo que tod",0
Sócrates.pdf,"momento, mas descuidando daquilo que todos tem em grande conta, a aquisição de riquezas e a administração doméstica, e os comandos militares, e as altas magistraturas, e as conspirações, e os partidos que surgem na cidade, conservei-me na realidade de ânimo bastante brando para que pudesse, fugindo de tais intrigas, me livrar delas, não indo aonde a minha presença não fosse de nenhuma vantagem nem",0
Sócrates.pdf,"esença não fosse de nenhuma vantagem nem para vós nem para mim mesmo? Voltava-me, ao contrário, para os lados aonde eu poderia levar, a cada um em particular, os maiores benefícios, procurando persuadir cada um de vós a não se preocupar demasiadamente com suas próprias coisas, antes que de si mesmo, para se tornar quanto mais honesto fosse possível; a não cuidar dos negócios da cidade antes que da",0
Sócrates.pdf,"idar dos negócios da cidade antes que da própria cidade, e preocupar-se, assim, do mesmo modo, com outras coisas. De que sou digno eu, tendo sido assim procedido? De um bem, cidadãos atenienses, se devo fazer uma proposta conforme o mérito; e um bem tal que me possa convir. E, que convém a um pobre benemérito que tem necessidade de estar em paz, para vos exortar ao caminho reto? Não há coisa que m",0
Sócrates.pdf,"rtar ao caminho reto? Não há coisa que melhor convenha,",0
Sócrates.pdf,"cidadãos atenienses, que nutrir um tal homem a expensas do estado, no Pritaneu; merece-o bem mais que um de vós que tenha sido vencedor nos Jogos olímpicos, na corrida de de cavalos, de bigas ou quadrigas! Esse homem, porém, faça com que o sejais; ele, homem rico, não tem necessidade de que se cuide de sua subsistência, mas eu tenho necessidade. Portanto, se devo fazer uma proposta segundo a justi",0
Sócrates.pdf," devo fazer uma proposta segundo a justiça, eis o que indico para mim: ser, a expensas do Estado, nutrido no Pritaneu. XXV Ao contrário, talvez vos pareça que eu, ainda falando disso, o faça com arrogância, pouco mais ou menos como quando falava da consideração e dos rogos; mas não é assim, cidadãos atenienses, antes é deste modo: estou persuadido de que não ofendo ninguém por minha vontade, mas n",0
Sócrates.pdf," ofendo ninguém por minha vontade, mas não vos posso persuadir também disto, porque o tempo em que estamos raciocinando juntos é brevíssimo; e eu creio que, se as vossas leis, como as de outros povos, não decidissem um juízo capital em um dia, mas em muitos, vos persuadiria: ora, não é fácil, em pouco tempo, destruir grandes calúnias. Estando, pois, convencido de não ter feito injustiça a ninguém,",0
Sócrates.pdf,"do de não ter feito injustiça a ninguém, estou bem longe de fazê-la, a mim mesmo e dizer em meu dano ,que mereço um mal, e me assinalar um de tal sorte. Que devo temer? É possível que eu não tenha de sofrer a pena que me assinala Meleto e que eu digo ignorar se será um bem ou mal? E, ao contrário disso, deverei escolher uma daquelas que sei bem ser um mal, e propor-me essa pena? O cárcere? E por q",0
Sócrates.pdf," propor-me essa pena? O cárcere? E por que devo viver no cárcere, escravo do magistrado que o preside, escravo dos Onze. Ou uma multa, ficando amarrado, quanto não acabe de paga-la? Seria, pois, o exílio que deveria propor como pena para mim? É possível que vós me indiquei essa pena. Ah! eu teria verdadeiramente um amor excessivo à vida se fosse irrefletido ao ponto de não ser capaz de refletir ni",0
Sócrates.pdf,"ao ponto de não ser capaz de refletir nisso: vós que sois meus concidadãos acabastes por não achar meios de suportar meus sermões; estes se tornaram para vós um fardo bastante pesado e detestável para que procurei hoje livrar-vos, serão os meus sermões mais fáceis de suportar para os outros? Muito longe disso, atenienses! Bela vida, em verdade, seria a minha, nesta idade, viver fora da pátria, pas",0
Sócrates.pdf,", nesta idade, viver fora da pátria, passando de uma cidade a outra, expulso em degredo.",0
Sócrates.pdf,"Sei bem que onde quer que eu vá, os jovens ouvirão os meus discursos como aqui: se eu os repelir, eles mesmos me mandarão embora, convencendo os velhos a fazê-lo; e se não os repelir, os seus pais e parentes me mandarão embora igualmente, com qualquer pretexto. XXVI Ora, é possível que alguém pergunte: - Sócrates, não poderias tu viver longe da pária, calado e em paz? Eis justamente o que é mais d",0
Sócrates.pdf," e em paz? Eis justamente o que é mais difícil fazer aceitar a alguns dentre vós: se digo que seria desobedecer ao deus e que, por essa razão, eu não poderia ficar tranqüilo, não me acreditaríeis, supondo que tal afirmação é, de minha parte, uma fingida candura. Se, ao contrário, digo que o maior bem para um homem é justamente este, falar todos os dias sobre a virtude e os outros argumentos sobre ",0
